time,iowait,busy,hwCCRInit,hwCCAInit,hwCCRUpdate,hwCCAUpdate,hwCCRTerm,hwCCATerm,hwCCREvent,hwCCAEvent,totalMsg,totalFail,totalSucc,TPS,Caps,AverageTime,MaxDelays,ER_118010161_1212,ER_412020474_0,ER_412020002_52442,ER_118010103_0,ER_0_59090795,ER_118013201_25286,hwCCREvent,hwCCAEvent,totalMsg,totalFail,totalSucc,TPS,Caps,AverageTime(ms),MaxDelays(ms),E_OnlineVoiceEvent,E_OnlineGprsEvent,DiamBalanceQueryEvent,hwCCREvent,hwCCAEvent,totalMsg,totalFail,totalSucc,TPS,Caps,AverageTime(ms),MaxDelays(ms),ER_118013105_536,ER_118013107_145,ER_0_221059,ER_118010202_51548,ER_118013201_1012,ER_118010106_0,ER_118013013_5101,SuccessRate(%),hwCCRInit,hwCCAInit,hwCCRUpdate,hwCCAUpdate,hwCCRTerm,hwCCATerm,hwCCREvent,hwCCAEvent,totalMsg,totalFail,totalSucc,TPS,Caps,AverageTime(ms),MaxDelays(ms),ER_118013972_9123,ER_118013105_21604,ER_118013106_248,ER_118013107_0,ER_412020002_0,ER_0_4983593,ER_118010103_0,ER_118010202_141586,ER_118013201_2323,ER_118013004_8,ER_412220053_0,ER_118010106_159,ER_118013013_0,SuccessRate
1480694820,0.24,27.15,2600,2600,34423,34427,2620,2620,0,0,39643,56,39591,660,43,7,71,0,0,48,0,45253,13,371,372,371,0,372,6,6,20,73,0,83,0,297,298,297,58,240,4,4,6,38,0,0,184,41,0,0,9,78.63,2433,2433,629,629,2274,2274,0,0,5336,196,5140,88,40,6,56,16,28,0,0,0,5140,0,150,2,0,0,0,0,96.33
1480694880,2.08,28.56,2588,2587,34295,34292,2679,2679,0,0,39562,44,39514,659,43,7,79,0,0,37,0,45113,14,345,345,345,0,345,5,5,20,70,95,64,0,290,290,290,59,231,4,4,6,10,0,0,177,39,3,0,9,77.63,2455,2455,628,628,2195,2194,0,0,5278,156,5121,87,40,6,55,8,19,0,0,0,5121,0,125,4,0,0,0,0,97.04
1480694940,2.09,28.48,2560,2560,34024,34027,2596,2596,0,0,39180,39,39144,653,42,7,67,0,0,35,0,44732,14,352,352,352,0,352,5,5,20,81,0,65,7,335,335,335,77,258,5,5,6,18,1,0,208,56,3,0,9,75.09,2365,2365,630,630,2305,2306,0,0,5300,148,5153,88,39,6,61,6,29,0,0,0,5153,0,112,1,0,0,0,0,97.21
1480695000,2.14,28.82,2657,2658,34141,34138,2602,2602,0,0,39400,47,39351,656,44,7,62,0,0,37,0,44961,18,367,367,367,0,367,6,6,20,77,72,141,3,306,306,306,84,222,5,5,5,17,0,0,186,58,3,0,11,71.54,2486,2486,621,621,2229,2229,0,0,5336,163,5173,88,41,5,56,9,21,0,0,0,5173,0,129,3,0,0,1,0,96.95
1480695060,2.08,28.18,2616,2616,34003,34002,2618,2618,0,0,39237,45,39191,653,43,7,78,0,0,36,0,44821,15,370,370,370,0,370,6,6,21,73,9,56,0,317,317,317,57,260,5,5,6,38,1,0,205,35,2,0,5,82.66,2436,2436,607,607,2353,2353,0,0,5396,159,5237,89,40,6,60,15,28,0,0,0,5237,0,113,3,0,0,0,0,97.05
1480695120,2.02,28.43,2702,2701,33880,33881,2637,2637,0,0,39219,48,39171,653,45,7,61,0,0,37,0,44777,16,389,389,389,0,389,6,6,19,66,32,125,0,309,309,309,66,243,5,5,6,50,1,0,206,39,1,0,11,79.84,2456,2456,638,638,2298,2296,0,0,5392,149,5241,89,40,6,58,14,28,0,0,0,5241,0,106,0,0,0,1,0,97.24
1480695180,0.24,27.02,2671,2672,33976,33975,2612,2612,0,0,39259,42,39217,654,44,7,59,0,0,29,0,44806,18,339,339,339,0,339,5,5,20,78,20,142,0,290,290,290,75,215,4,4,6,50,1,3,175,44,2,0,10,74.47,2501,2501,667,667,2260,2262,0,0,5428,178,5252,90,41,6,61,9,19,0,0,0,5252,0,147,3,0,0,0,0,96.72
1480695240,1.18,26.8,2587,2587,34234,34235,2571,2571,0,0,39392,52,39341,656,43,7,65,0,0,43,0,44938,20,385,385,385,0,385,6,6,21,58,0,95,1,321,321,321,75,246,5,5,6,23,0,0,194,46,0,0,9,77.91,2396,2395,654,654,2310,2310,0,0,5360,126,5233,89,39,6,64,8,21,0,0,0,5233,0,95,2,0,0,0,0,97.65
1480695300,2.08,28.11,2586,2586,33902,33899,2631,2631,0,0,39119,55,39061,651,43,7,62,0,0,43,0,44633,19,318,317,318,0,317,5,5,19,61,33,95,0,308,308,308,70,238,5,5,6,22,0,0,190,50,0,0,8,76.61,2424,2425,664,663,2311,2311,0,0,5399,166,5233,89,40,6,58,9,20,0,0,0,5233,0,134,2,0,0,1,0,96.93
1480695360,2.13,29.06,2601,2600,34082,34086,2594,2594,0,0,39277,48,39232,654,43,7,61,0,0,33,0,44856,23,406,407,406,0,407,6,6,20,111,67,34,0,301,301,301,76,225,5,5,6,48,0,0,186,50,0,0,12,75,2468,2468,671,672,2245,2244,0,0,5384,136,5248,89,41,6,57,7,18,0,0,0,5248,0,110,1,0,0,0,0,97.47
1480695420,2.1,28.48,2655,2656,33786,33785,2665,2665,0,0,39106,51,39055,651,44,7,59,0,0,42,0,44662,17,407,407,407,0,407,6,6,20,91,4,79,6,344,344,344,86,258,5,5,6,44,0,0,206,57,0,0,5,76.87,2439,2439,652,652,2249,2250,0,0,5340,152,5189,89,40,6,54,5,21,0,0,0,5189,0,120,6,0,0,0,0,97.15
1480695480,2.18,29.16,2749,2749,34168,34169,2806,2806,0,0,39723,35,39689,662,45,7,62,0,0,34,0,45323,9,407,406,407,0,406,6,6,20,70,12,109,0,314,314,314,73,241,5,5,6,37,0,0,186,34,0,0,10,80.87,2343,2342,663,663,2231,2231,0,0,5237,144,5092,87,39,6,52,10,20,1,0,0,5092,0,109,4,0,0,0,0,97.25
1480695540,1.18,27.41,2701,2701,33970,33969,2656,2656,0,0,39327,27,39299,655,45,7,68,0,0,20,0,44938,15,401,402,401,0,402,6,6,20,78,0,127,0,331,331,331,82,249,5,5,5,53,2,1,191,46,3,0,7,76.4,2295,2296,693,693,2255,2253,0,0,5243,131,5111,87,38,6,66,2,18,0,0,0,5112,0,110,1,0,0,0,0,97.5
1480695600,0.3,27.33,2695,2695,33969,33961,2672,2672,0,0,39336,52,39276,655,44,7,61,0,0,40,0,44856,21,374,374,374,0,374,6,6,20,72,12,82,4,309,309,309,79,230,5,5,6,29,0,2,182,53,3,0,7,73.68,2356,2356,600,600,2217,2219,0,0,5173,167,5008,86,39,6,56,5,24,1,0,0,5007,0,136,1,0,0,0,0,96.77
1480695660,2.07,28.24,2662,2662,33810,33816,2664,2664,0,0,39136,42,39100,652,44,7,61,0,0,32,0,44690,19,370,370,370,0,370,6,6,20,71,0,76,1,333,332,333,76,256,5,5,6,49,0,0,195,53,0,0,10,75.58,2365,2364,590,590,2228,2228,0,0,5183,180,5002,86,39,5,49,12,30,0,0,0,5002,0,138,0,0,0,0,0,96.53
1480695720,2.15,27.33,2588,2588,33814,33819,2546,2545,0,0,38948,53,38899,649,43,7,59,0,0,40,0,44441,20,351,351,351,0,351,5,5,21,154,90,124,0,329,330,329,74,256,5,5,6,52,0,0,198,45,0,0,11,77.65,2422,2423,594,594,2130,2130,0,0,5146,160,4987,85,40,6,52,11,26,0,0,0,4987,0,123,0,0,0,0,0,96.89
1480695780,2.1,28.94,2595,2595,33863,33863,2601,2601,0,0,39059,36,39023,650,43,7,63,0,0,29,0,44589,16,347,347,347,0,347,5,5,19,55,81,109,5,305,305,305,73,232,5,5,6,44,0,0,195,52,0,0,7,76.77,2455,2454,621,621,2215,2215,0,0,5291,146,5144,88,40,6,60,10,19,1,0,0,5144,0,116,0,0,0,0,0,97.24
1480695840,2.19,27.92,2681,2680,34169,34167,2584,2585,0,0,39434,47,39385,657,44,7,68,0,0,43,0,44952,15,398,398,398,0,398,6,6,20,73,0,105,0,317,317,317,67,250,5,5,6,52,0,0,192,46,0,0,9,77.42,2472,2473,678,678,2412,2412,0,0,5562,156,5407,92,41,6,58,11,18,0,0,0,5407,0,124,2,0,0,1,0,97.2
1480695900,2.12,27.67,2606,2607,33966,33969,2555,2555,0,0,39127,46,39085,652,43,7,62,0,0,38,0,44653,15,355,355,355,0,355,5,5,20,68,0,152,0,276,276,276,49,227,4,4,6,11,0,0,183,36,0,0,3,82.43,2377,2377,675,674,2213,2213,0,0,5265,146,5118,87,39,6,54,7,21,0,0,0,5118,0,118,0,0,0,0,0,97.23
1480695960,0.27,26.4,2602,2602,33703,33699,2494,2494,0,0,38799,42,38753,646,43,7,58,0,0,32,0,44281,13,342,342,342,0,342,5,5,19,58,35,122,0,295,295,295,49,246,4,4,6,12,0,0,202,34,0,0,9,81.78,2436,2436,674,675,2234,2234,0,0,5344,183,5162,89,40,6,55,4,29,0,0,0,5162,0,144,4,0,0,2,0,96.58
1480696020,1.21,27.22,2604,2603,33528,33528,2629,2629,0,0,38761,49,38711,646,43,7,62,0,0,39,0,44246,22,332,332,332,0,332,5,5,19,59,65,74,0,287,287,287,41,246,4,4,6,55,2,2,210,28,0,0,4,84,2439,2439,695,695,2314,2314,0,0,5448,151,5297,90,40,6,55,10,15,1,0,0,5297,0,123,1,0,0,1,0,97.23
1480696080,2.1,28.39,2618,2619,33819,33818,2626,2626,0,0,39063,36,39027,651,43,7,63,0,0,28,0,44592,13,383,383,383,0,383,6,6,22,163,94,103,2,319,319,319,45,274,5,5,6,27,0,1,228,27,3,0,9,85.07,2489,2489,632,632,2292,2292,0,0,5413,142,5271,90,41,6,54,8,15,1,0,0,5271,0,114,4,0,0,0,0,97.38
1480696140,2.09,28.62,2605,2604,33686,33684,2492,2492,0,0,38783,44,38736,646,43,7,65,0,0,30,0,44293,15,323,323,323,0,323,5,5,19,69,33,122,0,311,311,311,53,258,5,5,6,55,1,0,223,41,0,0,8,81.68,2462,2462,645,645,2325,2325,0,0,5432,146,5286,90,41,6,54,4,20,0,0,0,5286,0,118,4,0,0,0,0,97.31
1480696200,2.18,28.3,2617,2617,33473,33475,2670,2670,0,0,38760,52,38710,646,43,7,69,0,0,39,0,44246,15,316,316,316,0,316,5,5,20,59,9,62,4,268,267,268,42,225,4,4,6,48,1,0,195,24,0,0,8,85.15,2386,2384,680,680,2285,2285,0,0,5351,146,5203,89,39,6,53,14,16,0,0,0,5203,0,113,1,0,0,2,0,97.27
1480696260,2.2,27.86,2567,2568,34177,34180,2510,2508,0,0,39254,36,39220,654,42,7,61,0,0,27,0,44788,16,349,349,349,0,349,5,5,21,76,11,97,0,277,278,277,41,237,4,4,6,52,0,0,196,32,0,0,3,84.12,2335,2337,640,640,2201,2201,0,0,5176,161,5017,86,38,6,53,10,18,0,0,0,5017,0,130,2,0,0,1,0,96.89
1480696320,1.04,26.8,2558,2558,33828,33823,2546,2548,0,0,38932,51,38878,648,42,7,70,0,0,38,0,44468,16,295,295,295,0,295,4,4,20,64,14,90,2,297,297,297,54,243,4,4,6,10,0,0,213,38,0,0,11,80.99,2463,2463,638,638,2306,2306,0,0,5407,161,5246,90,41,6,48,14,18,0,0,0,5246,0,129,0,0,0,0,0,97.02
1480696380,0.29,26.29,2622,2621,34002,34005,2586,2585,0,0,39210,43,39168,653,43,7,61,0,0,31,0,44779,19,321,321,321,0,321,5,5,19,79,91,90,0,282,282,282,44,238,4,4,6,20,0,0,215,34,0,0,7,83.98,2491,2491,640,640,2272,2272,0,0,5403,142,5261,90,41,6,51,9,21,0,0,0,5261,0,108,4,0,0,0,0,97.37
1480696440,2.05,28.97,2620,2621,33979,33976,2501,2502,0,0,39100,54,39045,651,43,7,65,0,0,40,0,44655,22,367,367,367,0,367,6,6,20,75,49,144,0,296,296,296,70,226,4,4,6,49,0,3,195,49,2,0,10,74.71,2478,2478,624,624,2318,2318,0,0,5420,172,5248,90,41,5,52,17,12,0,0,0,5248,0,139,4,0,0,0,0,96.83
1480696500,2.16,27.55,2621,2621,33959,33961,2599,2598,0,0,39179,40,39140,652,43,7,64,0,0,32,0,44704,15,384,384,384,0,384,6,6,21,77,0,56,0,288,288,288,52,236,4,4,6,46,1,0,200,44,1,0,4,80,2449,2449,605,605,2360,2359,0,0,5414,145,5268,90,40,6,57,15,22,0,0,0,5268,0,106,2,0,0,0,0,97.32
1480696560,2.14,29.1,2578,2578,33928,33929,2620,2620,0,0,39126,49,39078,652,42,7,59,0,0,33,0,44730,21,381,381,381,0,381,6,6,20,71,40,87,3,239,239,239,49,190,3,3,6,14,2,0,165,38,0,0,6,78.2,2381,2381,685,685,2221,2221,0,0,5287,160,5127,88,39,6,51,14,13,1,0,0,5127,0,129,3,0,0,0,0,96.97
1480696620,2.06,28.48,2655,2655,33871,33871,2623,2624,0,0,39149,49,39101,652,44,7,63,0,0,39,0,44647,19,415,415,415,0,415,6,6,20,103,47,113,0,255,254,255,39,215,4,4,6,11,1,0,184,32,0,0,6,82.51,2499,2499,625,625,2267,2268,0,0,5391,164,5228,89,41,5,56,8,24,0,0,0,5228,0,128,4,0,0,0,0,96.96
1480696680,2.18,28.08,2603,2603,33900,33899,2708,2708,0,0,39211,44,39166,653,43,7,66,0,0,36,0,44734,14,354,353,354,0,353,5,5,19,72,1,16,0,278,279,278,68,211,4,4,6,32,1,0,173,62,0,0,2,72.69,2412,2412,654,654,2316,2316,0,0,5382,137,5245,89,40,6,54,8,14,4,0,0,5245,0,107,4,0,0,0,0,97.45
1480696740,0.33,26.49,2664,2664,33746,33748,2611,2610,0,0,39021,41,38981,650,44,7,62,0,0,32,0,44525,15,309,310,309,0,310,5,5,20,60,28,132,0,265,265,265,54,211,4,4,6,12,0,2,187,43,0,0,5,78.9,2509,2509,641,641,2336,2336,0,0,5486,146,5340,91,41,5,48,7,19,0,0,0,5340,0,118,2,0,0,0,0,97.34
1480696800,1.07,27.09,2582,2582,33926,33925,2529,2530,0,0,39037,49,38988,650,43,7,59,0,0,40,0,44533,19,310,310,310,0,310,5,5,20,69,0,94,2,282,282,282,65,217,4,4,6,56,1,1,190,48,1,0,10,75.7,2371,2369,667,667,2307,2307,0,0,5345,121,5222,89,39,6,50,5,13,0,0,0,5222,0,103,0,0,0,0,0,97.74
1480696860,2.16,28.45,2622,2622,33509,33508,2642,2642,0,0,38773,53,38719,646,43,7,63,0,0,34,0,44291,23,305,305,305,0,305,5,5,20,43,64,78,6,293,293,293,74,219,4,4,6,52,0,0,205,59,2,0,9,74.55,2427,2428,633,633,2259,2259,0,0,5319,133,5187,88,40,6,63,6,26,0,0,0,5187,0,100,1,0,0,0,0,97.5
1480696920,2.15,28.53,2593,2593,33642,33641,2541,2541,0,0,38776,48,38727,646,43,7,66,0,0,41,0,44301,15,339,338,339,0,338,5,5,19,72,56,75,0,260,260,260,52,208,4,4,6,43,0,0,188,44,0,0,6,78.99,2445,2445,614,614,2270,2269,0,0,5329,158,5170,88,40,6,53,12,22,0,0,0,5170,0,124,0,0,0,0,0,97.03
1480696980,2.15,28.04,2528,2528,33720,33722,2512,2512,0,0,38760,32,38730,646,42,7,62,0,0,24,0,44205,11,377,377,377,0,377,6,6,20,45,35,103,0,298,298,298,87,211,4,4,6,42,1,0,191,70,0,0,10,70.22,2460,2461,629,629,2355,2356,0,0,5444,139,5307,90,41,6,55,9,26,0,0,0,5307,0,102,1,0,0,1,0,97.45
1480697040,2.11,28.32,2584,2584,33447,33449,2516,2514,0,0,38547,48,38499,642,43,7,72,0,0,37,0,44033,18,352,352,352,0,352,5,5,20,49,42,143,0,253,253,253,64,189,4,4,5,12,0,0,161,52,0,0,10,72.2,2376,2376,660,660,2240,2240,0,0,5276,137,5139,87,39,6,58,14,23,0,0,0,5139,0,100,0,0,0,0,0,97.4
1480697100,1.34,26.78,2633,2633,33549,33548,2677,2679,0,0,38859,39,38821,647,43,7,67,0,0,35,0,44367,11,340,341,340,0,341,5,5,20,107,44,77,0,258,258,258,60,198,4,4,6,12,2,0,177,46,0,0,9,75.64,2414,2413,670,670,2215,2215,0,0,5299,159,5139,88,40,6,70,8,22,0,0,0,5139,0,127,1,0,0,1,0,97
1480697160,0.32,26.03,2561,2561,34057,34052,2529,2529,0,0,39147,36,39106,652,42,7,59,0,0,23,0,44665,16,278,278,278,0,278,4,4,20,42,0,58,0,284,283,284,61,222,4,4,6,55,0,0,200,50,1,0,6,77.82,2382,2383,682,682,2249,2249,0,0,5313,190,5124,88,39,6,52,17,27,1,0,0,5124,0,142,2,0,0,1,0,96.42
1480697220,1.8,27.3,2515,2515,33763,33767,2519,2519,0,0,38797,50,38751,646,41,7,59,0,0,41,0,44338,14,308,308,308,0,308,5,5,21,75,57,70,0,286,287,286,61,226,4,4,6,42,1,0,202,46,2,0,9,77.69,2435,2434,654,654,2238,2238,0,0,5327,160,5166,88,40,6,54,6,15,0,0,0,5166,0,138,1,0,0,0,0,97
1480697280,2.19,27.95,2553,2552,34142,34146,2586,2585,0,0,39281,52,39231,654,42,7,68,0,0,37,0,44831,22,290,290,290,0,290,4,4,20,56,46,60,0,308,308,308,69,239,5,5,6,34,1,0,205,58,1,0,4,76.21,2406,2407,648,648,2307,2307,0,0,5361,134,5228,89,40,6,51,10,9,0,0,0,5228,0,114,1,0,0,0,0,97.5
1480697340,2.16,28.79,2591,2592,34135,34131,2542,2543,0,0,39268,47,39219,654,43,7,67,0,0,37,0,44812,15,324,324,324,0,324,5,5,21,71,88,92,6,305,305,305,61,244,5,5,6,19,0,0,220,48,2,0,7,79.42,2574,2574,631,631,2368,2368,0,0,5573,154,5419,92,42,6,61,3,23,0,0,0,5419,0,125,1,0,0,2,0,97.24
1480697400,2.12,29.45,2706,2705,34153,34152,2575,2575,0,0,39434,54,39378,657,45,7,59,0,0,39,0,44977,19,318,318,318,0,318,5,5,20,60,18,149,0,306,306,306,55,251,5,5,6,47,0,0,230,40,1,0,10,81.85,2506,2506,637,637,2346,2346,0,0,5489,155,5334,91,41,6,53,7,19,0,0,0,5334,0,123,5,0,0,1,0,97.18
1480697460,2.05,28.26,2690,2691,34029,34028,2658,2658,0,0,39377,33,39344,656,44,7,69,0,0,29,0,44957,17,349,349,349,0,349,5,5,20,69,16,136,0,293,293,293,53,240,4,4,6,10,0,0,212,45,3,0,4,80.3,2488,2487,671,671,2326,2326,0,0,5485,159,5325,91,41,6,57,7,17,1,0,0,5325,0,132,2,0,0,0,0,97.1
1480697520,0.67,26.48,2655,2655,33794,33794,2617,2617,0,0,39066,52,39014,651,44,7,58,0,0,39,0,44575,17,327,327,327,0,327,5,5,21,78,38,97,0,300,300,300,57,243,5,5,6,49,0,0,207,46,0,0,5,79.62,2466,2467,654,654,2275,2275,0,0,5395,159,5237,89,41,6,56,7,20,1,0,0,5237,0,129,1,0,0,1,0,97.05
1480697580,0.9,27.56,2610,2609,33808,33812,2648,2647,0,0,39066,51,39017,651,43,7,66,0,0,38,0,44592,20,330,330,330,0,330,5,5,20,59,32,3,1,273,273,273,51,222,4,4,6,47,0,0,201,35,3,0,8,80.72,2500,2500,701,701,2309,2309,0,0,5510,177,5333,91,41,6,57,13,27,0,0,0,5333,0,136,1,0,0,0,0,96.79
1480697640,2.11,28.82,2632,2633,33822,33818,2549,2549,0,0,39003,47,38953,650,43,7,88,0,0,38,0,44514,15,344,344,344,0,344,5,5,20,81,0,130,0,272,272,272,48,224,4,4,6,12,1,0,196,38,1,0,7,80.33,2515,2515,667,666,2418,2418,0,0,5600,161,5438,93,41,6,51,10,22,0,0,0,5438,0,127,1,0,0,1,0,97.12
1480697700,2.12,28.11,2657,2657,33783,33780,2656,2655,0,0,39096,62,39030,651,44,7,67,0,0,41,0,44589,27,352,352,352,0,352,5,5,21,112,33,103,3,264,264,264,57,207,4,4,6,35,1,0,183,48,0,0,4,77.54,2580,2578,647,648,2361,2361,0,0,5588,147,5440,93,43,6,54,16,12,0,0,0,5440,0,115,4,0,0,0,0,97.37
1480697760,2.1,28.21,2643,2642,33751,33759,2711,2713,0,0,39105,46,39068,651,44,7,66,0,0,33,0,44656,24,337,337,337,0,337,5,5,20,49,0,60,2,263,263,263,52,211,4,4,6,46,0,0,186,39,0,0,10,79.15,2451,2453,658,658,2362,2362,0,0,5471,168,5305,91,40,6,52,8,18,0,0,0,5305,0,140,0,0,0,2,0,96.93
1480697820,2.14,28.34,2614,2614,33816,33814,2628,2628,0,0,39058,47,39009,650,43,7,61,0,0,36,0,44604,15,351,351,351,0,351,5,5,20,52,0,93,2,272,272,272,58,214,4,4,6,10,2,0,183,39,2,0,10,77.22,2423,2423,689,689,2302,2302,0,0,5414,171,5243,90,40,6,52,10,17,0,0,0,5243,0,143,0,0,0,1,0,96.84
1480697880,1.44,27.06,2618,2619,33712,33710,2585,2585,0,0,38915,40,38874,648,43,7,60,0,0,30,0,44372,13,321,321,321,0,321,5,5,20,67,44,102,2,292,292,292,67,225,4,4,6,13,0,2,199,55,0,0,6,75.95,2556,2555,675,675,2250,2249,0,0,5481,182,5297,91,42,6,57,14,19,0,0,0,5297,0,149,0,0,0,0,0,96.68
1480697940,0.26,25.26,2612,2611,33561,33565,2505,2505,0,0,38678,43,38638,644,43,7,72,0,0,34,0,44169,19,315,315,315,0,315,5,5,20,50,37,167,2,321,321,321,74,247,5,5,6,11,2,1,222,57,4,0,8,75.51,2535,2536,653,653,2349,2349,0,0,5537,183,5355,92,42,5,53,10,18,0,0,0,5355,0,153,1,0,0,1,0,96.7
1480698000,1.67,28.15,2586,2587,33489,33486,2604,2604,0,0,38679,31,38646,644,43,7,72,0,0,24,0,44173,11,284,284,284,0,284,4,4,21,57,60,56,3,303,303,303,69,234,5,5,6,41,0,2,204,61,0,0,3,75.56,2489,2489,689,688,2307,2308,0,0,5485,148,5337,91,41,6,57,6,20,0,0,0,5337,0,122,0,0,0,0,0,97.3
1480698060,2.1,28.76,2670,2670,33748,33748,2578,2578,0,0,38996,44,38952,649,44,7,62,0,0,30,0,44532,23,350,350,350,0,350,5,5,20,63,62,119,4,288,288,288,75,213,4,4,6,38,0,1,182,65,0,0,6,71.65,2504,2503,692,693,2346,2346,0,0,5542,162,5380,92,41,6,50,9,27,0,0,0,5380,0,125,1,0,0,0,0,97.08
1480698120,2.13,28.65,2691,2690,33568,33570,2725,2725,0,0,38984,52,38933,649,44,7,60,0,0,39,0,44519,20,347,347,347,0,347,5,5,20,47,0,72,0,280,280,280,75,205,4,4,6,52,0,0,166,66,0,0,6,69.75,2500,2501,699,699,2402,2402,0,0,5601,176,5426,93,41,6,55,10,19,1,0,0,5426,0,145,1,0,0,0,0,96.86
1480698180,2.18,28.74,2692,2693,33904,33904,2730,2729,0,0,39326,45,39281,655,44,7,62,0,0,29,0,44889,21,307,307,307,0,307,5,5,19,55,50,58,0,308,308,308,80,228,5,5,6,45,0,0,203,67,0,0,11,72.24,2462,2462,646,646,2310,2310,0,0,5418,166,5252,90,41,6,56,10,20,1,0,0,5252,0,133,2,0,0,0,0,96.94
1480698240,2.14,28.85,2692,2692,33470,33469,2659,2660,0,0,38821,53,38768,647,44,7,62,0,0,41,0,44341,23,311,311,311,0,311,5,5,20,66,38,102,0,331,330,331,73,257,5,5,6,52,1,1,228,59,3,0,4,77.03,2507,2506,662,662,2284,2284,0,0,5453,185,5267,90,41,6,54,10,15,0,0,0,5268,0,153,7,0,0,0,0,96.61
1480698300,0.69,26.86,2643,2643,33764,33765,2654,2652,0,0,39061,39,39021,651,44,7,55,0,0,30,0,44578,16,310,310,310,0,310,5,5,20,102,0,166,0,307,308,307,74,234,5,5,6,11,1,2,210,55,1,0,12,74.73,2507,2507,619,619,2442,2442,0,0,5568,144,5424,92,41,6,55,9,21,0,0,0,5423,0,113,1,0,0,0,0,97.41
1480698360,0.65,26.42,2668,2668,33629,33629,2638,2640,0,0,38935,46,38891,648,44,7,61,0,0,36,0,44449,16,343,343,343,0,343,5,5,21,50,26,82,3,328,328,328,90,238,5,5,6,36,0,0,213,73,1,0,10,71.48,2433,2434,629,629,2296,2296,0,0,5358,175,5184,89,40,5,52,16,18,0,0,0,5184,0,139,2,0,0,0,0,96.73
1480698420,2.19,28.68,2595,2594,33609,33608,2493,2493,0,0,38697,40,38655,644,43,7,60,0,0,30,0,44151,12,337,337,337,0,337,5,5,19,45,35,132,0,308,308,308,63,245,5,5,6,45,0,3,211,44,3,0,7,78.73,2471,2471,631,631,2295,2294,0,0,5397,159,5237,89,41,6,55,3,24,0,0,0,5237,0,131,1,0,0,0,0,97.05
1480698480,2.08,28.84,2504,2505,33704,33702,2626,2626,0,0,38834,36,38797,647,41,7,70,0,0,28,0,44393,9,354,354,354,0,354,5,5,19,45,49,29,0,333,333,333,85,248,5,5,6,14,0,0,217,68,1,0,9,73.06,2472,2472,594,594,2258,2258,0,0,5324,180,5144,88,41,5,51,7,25,0,0,0,5144,0,146,2,0,0,0,0,96.62
1480698540,2.12,28.19,2697,2697,33795,33796,2678,2678,0,0,39170,43,39128,652,44,7,61,0,0,34,0,44681,16,368,368,368,0,368,6,6,20,73,0,69,8,292,292,292,62,230,4,4,6,27,0,0,177,54,1,0,4,74.37,2413,2413,634,634,2296,2297,0,0,5343,171,5173,89,40,6,57,11,22,0,0,0,5173,0,134,4,0,0,0,0,96.8
1480698600,2.1,29.47,2640,2639,33830,33825,2562,2562,0,0,39032,53,38973,650,44,7,61,0,0,40,0,44558,18,332,332,332,0,332,5,5,20,55,44,111,0,347,347,347,98,249,5,5,6,36,0,1,199,85,0,0,8,67.92,2508,2508,608,608,2287,2286,0,0,5403,207,5195,90,41,6,58,5,19,0,0,0,5195,0,181,2,0,0,0,0,96.17
1480698660,1.63,28.31,2615,2616,33693,33696,2531,2531,0,0,38839,42,38801,647,43,7,59,0,0,25,0,44329,21,330,330,330,0,330,5,5,20,63,44,140,0,290,290,290,70,220,4,4,6,11,0,2,175,60,1,0,5,71.72,2426,2426,597,597,2264,2265,0,0,5287,153,5135,88,40,5,51,2,12,0,0,0,5135,0,135,4,0,0,0,0,97.11
1480698720,0.32,26.07,2617,2617,33576,33581,2552,2552,0,0,38745,50,38700,645,43,7,68,0,0,39,0,44237,13,334,334,334,0,334,5,5,20,53,0,115,0,299,299,299,71,228,4,4,6,37,0,1,179,62,0,0,7,71.89,2467,2467,604,604,2278,2277,0,0,5349,187,5161,89,41,5,56,8,25,0,0,0,5161,0,151,3,0,0,0,0,96.5
1480698780,1.76,27.81,2650,2650,33562,33559,2592,2592,0,0,38804,31,38770,646,44,7,62,0,0,30,0,44312,9,365,365,365,0,365,6,6,20,100,9,139,3,316,316,316,65,251,5,5,6,55,1,2,205,53,0,0,5,77.07,2508,2508,582,582,2346,2347,0,0,5436,174,5263,90,41,5,54,13,21,0,0,0,5263,0,138,2,0,0,0,0,96.8
1480698840,2.1,29.06,2604,2604,33605,33605,2577,2577,0,0,38786,42,38744,646,43,7,64,0,0,29,0,44323,21,375,375,375,0,375,6,6,21,55,51,80,2,296,296,296,42,254,4,4,6,28,2,0,205,28,1,0,8,84.02,2555,2554,619,619,2325,2325,0,0,5499,190,5308,91,42,6,55,11,19,0,0,0,5308,0,153,7,0,0,0,0,96.54
1480698900,2.16,28.68,2600,2600,34023,34022,2623,2623,0,0,39246,55,39190,654,43,7,58,0,0,49,0,44774,13,309,309,309,0,309,5,5,21,71,1,127,0,291,291,291,58,233,4,4,5,22,1,0,189,42,1,0,10,77.78,2600,2600,641,641,2411,2411,0,0,5652,166,5486,94,43,5,53,11,20,0,0,0,5486,0,133,2,0,0,0,0,97.06
